time,theta,omega
19.050000000000136,-8.656421893443856,-16.03527818478962
19.100000000000136,-9.458185802683337,-11.793631457002132
19.150000000000137,-10.047867375533443,-7.159120413687296
19.200000000000138,-10.405823396217807,-2.2356653996759075
19.25000000000014,-10.517606666201603,2.863188064470818
19.30000000000014,-10.374447262978062,8.016815330909605
19.35000000000014,-9.973606496432582,13.100294489768856
19.40000000000014,-9.31859177194414,17.98736167302082
19.45000000000014,-8.4192236882931,22.55347164127345
19.500000000000142,-7.291550106229427,26.67889124853707
19.550000000000143,-5.957605543802574,30.25175080058949
19.600000000000144,-4.445018003773099,33.170977517052755
19.650000000000144,-2.786469127920461,35.34903633890158
19.700000000000145,-1.0190173109753822,36.714406211582606
19.750000000000146,0.8167029996037483,37.21372469396054
19.800000000000146,2.6773892343017756,36.81354022415471
19.850000000000147,4.518066245509511,35.50161949934684
19.900000000000148,6.293147220476852,33.287767039047175
19.95000000000015,7.957535572429211,30.204124901013518
20.00000000000015,9.467741817479887,26.304932470523205
20.05000000000015,10.782988441006047,21.66573897995806
20.10000000000015,11.86627539000395,16.382074643865096
20.15000000000015,12.685379122197206,10.56759970276316
20.200000000000152,13.213759107335365,4.351763932886527
20.250000000000153,13.431347303979692,-2.1229780297078022
20.300000000000153,13.325198402494301,-8.704338208657852
20.350000000000154,12.889981492061409,-15.233685425880061
20.400000000000155,12.128297220767406,-21.54977635699015
20.450000000000156,11.050808402917898,-27.49264199516618
20.500000000000156,9.67617630315959,-32.90753811259595
20.550000000000157,8.030799397529792,-37.64886450114415
20.600000000000158,6.148356172472584,-41.58395620593375
20.65000000000016,4.069158362175896,-44.59665073044532
20.70000000000016,1.83932582565363,-46.59053832791151
20.75000000000016,-0.4902010907419454,-47.49180798248179
20.80000000000016,-2.8647914898660347,-47.251609448018236
20.85000000000016,-5.227371962266947,-45.84786161798388
20.900000000000162,-7.5197650431661405,-43.28644935647308
20.950000000000163,-9.684087510989794,-39.60176448532167
21.000000000000163,-11.664175735255878,-34.856561604936665
21.050000000000164,-13.407003815502712,-29.141115494661285
21.100000000000165,-14.864059590235776,-22.571683625064956
21.150000000000166,-15.992643771489023,-15.288294425849426
21.200000000000166,-16.757058492781493,-7.451898977819804
21.250000000000167,-17.129653441672485,0.7590596836431285
21.300000000000168,-17.09170045749033,9.152589870062647
21.35000000000017,-16.6340709639872,17.527523094232908
21.40000000000017,-15.757694809275554,25.678217866586635
21.45000000000017,-14.473783915946221,33.399488323131656
21.50000000000017,-12.803809499789638,40.4916424419453
21.55000000000017,-10.779227377692372,46.76550909684222
21.600000000000172,-8.44095192285026,52.04733051191148
21.650000000000173,-5.838585397254686,56.18339695410811
21.700000000000173,-3.0294155495492805,59.04430379876291
21.750000000000174,-0.07720035961113458,60.528717418042056
21.800000000000175,2.9492355112909685,60.566545594251515
21.850000000000176,5.977562791003544,59.12142019371894
21.900000000000176,8.933633800689492,56.1924144261272
21.950000000000177,11.743254521995851,51.81493386378935
22.000000000000178,14.334001215185319,46.06073914801138
22.05000000000018,16.63703817258589,39.03707855257057
22.10000000000018,18.588892100214416,30.88492984800348
22.15000000000018,20.13313859261459,21.776372718898415
22.20000000000018,21.22195722855951,11.911134808517264
22.25000000000018,21.817513968985374,1.5123757665231032
22.300000000000182,21.89313275731153,-9.178206078279732
22.350000000000183,21.434222453397545,-19.905841129362383
22.400000000000183,20.438930396929425,-30.408610131527183
22.450000000000184,18.918499890353065,-40.4236860260226
22.500000000000185,16.897315589051935,-49.693750972295604
22.550000000000185,14.412628040437156,-57.973435610931055
22.600000000000186,11.513956259890602,-65.03562335074525
22.650000000000187,8.262175092353338,-70.67746191809165
22.700000000000188,4.728301996448756,-74.72592771334479
22.75000000000019,0.9920056107815158,-77.04279569160468
22.80000000000019,-2.8601341737987185,-77.52887844088762
22.85000000000019,-6.7365780958431,-76.12741269572625
22.90000000000019,-10.542948730629412,-72.82648942876313
22.95000000000019,-14.184273202067569,-67.66044455075472
23.000000000000192,-17.567295429605306,-60.71015068174161
23.050000000000193,-20.602802963692387,-52.10217592123501
23.100000000000193,-23.207911759754136,-42.006802469025736
23.150000000000194,-25.308251883205422,-30.63492570674621
23.200000000000195,-26.83999816854273,-18.23388228397555
23.250000000000195,-27.75169228274151,-5.082283181389609
23.300000000000196,-28.00580644181099,8.516046037153732
23.350000000000197,-27.580004139953303,22.23889119364112
23.400000000000198,-26.468059580271248,35.75309322221824
23.4500000000002,-24.680404919160335,48.722442416551154
23.5000000000002,-22.244282798332776,60.81584082693972
23.5500000000002,-19.20349075698579,71.71553939812279
23.6000000000002,-15.617713787079651,81.12524986904583
23.6500000000002,-11.56145129362736,88.77792962471486
23.700000000000202,-7.122554812391617,94.44304075859226
23.750000000000203,-2.4004027744620036,97.93309261666415
23.800000000000203,2.496251856371204,99.10928997615054
23.850000000000204,7.451716355178731,97.88612656652865
23.900000000000205,12.346022683505165,94.23478555249106
23.950000000000205,17.057761961129717,88.18523443757353
24.000000000000206,21.467023683008392,79.82693107661997
24.050000000000207,25.458370236839393,69.30808947194586
24.100000000000207,28.923774710436685,56.83348805589456
24.150000000000208,31.765449113231412,42.660838447780584
24.20000000000021,33.89849103562044,27.095768382297187
24.25000000000021,35.2532794547353,10.485507774843171
24.30000000000021,35.77755484347746,-6.788599157977128
24.35000000000021,35.4381248855786,-24.319601031281085
24.40000000000021,34.22214483401455,-41.6842822252146
24.450000000000212,32.13793072275382,-58.45313319388173
24.500000000000213,29.215274063059734,-74.2007192480311
24.550000000000214,25.50523810065818,-88.51620353893038
24.600000000000215,21.07942792371166,-101.0137702082529
24.650000000000215,16.028739413299014,-111.34268989087161
24.700000000000216,10.461604918755434,-119.19677220338812
24.750000000000217,4.501766308586028,-124.32295861357828
24.800000000000217,-1.714381622092887,-126.52882410478543
24.850000000000218,-8.040822827332159,-125.68877710995991
24.90000000000022,-14.325261682830154,-121.74877392456716
24.95000000000022,-20.412700379058514,-114.72939569998039
25.00000000000022,-26.149170164057534,-104.72717251424172
25.05000000000022,-31.38552878976962,-91.91407913385352
25.10000000000022,-35.9812327464623,-76.53517002686641
25.150000000000222,-39.80799124780562,-58.904365981099886
25.200000000000223,-42.75320954686061,-39.39845026967513
