time,theta,omega
25.950000000000234,0.09630196670629457,0.11117709564077996
26.000000000000234,0.09950142330402935,0.06398913195469562
26.050000000000235,0.10026309503081542,0.015233434535721228
26.100000000000236,0.0985683209293465,-0.03389548202937833
26.150000000000237,0.0944586229651086,-0.08219395928475812
26.200000000000237,0.08803468873822554,-0.12847868453766134
26.250000000000238,0.07945390463725595,-0.17161568201939187
26.30000000000024,0.06892649987267359,-0.21054809529164728
26.35000000000024,0.056710395861210725,-0.24432208022925733
26.40000000000024,0.04310488715114819,-0.2721101742012506
26.45000000000024,0.028443308705882533,-0.2932315689053132
26.50000000000024,0.01308486919732275,-0.30716879017119564
26.550000000000242,-0.0025941496065714394,-0.3135803760778838
26.600000000000243,-0.01820961174510463,-0.3123092427706638
26.650000000000244,-0.033378938395882754,-0.3033865330155625
26.700000000000244,-0.047730481055961754,-0.28703085320157995
26.750000000000245,-0.06091262693016969,-0.2636429174841587
26.800000000000246,-0.07260241344458847,-0.23379573028837553
26.850000000000247,-0.08251344082961483,-0.19822054770052716
26.900000000000247,-0.09040288891431562,-0.1577889616940159
26.950000000000248,-0.09607746622061569,-0.11349154612600124
27.00000000000025,-0.09939814560451067,-0.06641358767789954
27.05000000000025,-0.10028357042109513,-0.017708496331689305
27.10000000000025,-0.09871204776236277,0.03143045317464732
27.15000000000025,-0.09472207993345251,0.07979935657820508
27.20000000000025,-0.08841142114617268,0.12621317574559682
27.250000000000252,-0.0799346825408116,0.16953477210722143
27.300000000000253,-0.06949954421320065,0.20870276655221912
27.350000000000254,-0.057361667052366276,0.24275754321668744
27.400000000000254,-0.04381842904874893,0.27086476007234694
27.450000000000255,-0.029201639533437233,0.2923357903062339
27.500000000000256,-0.013869409849556326,0.30664459367761815
27.550000000000257,0.0018026203756387141,0.31344060450390077
27.600000000000257,0.017430486401630606,0.3125573205198378
27.650000000000258,0.03263130551078255,0.30401638218303884
27.70000000000026,0.047032657634920316,0.2880270424827554
27.75000000000026,0.06028170964700254,0.2649810402416444
