pfCode,yr,period,periodDesc,aggrLevel,IsLeaf,rgCode,rgDesc,rtCode,rtTitle,rt3ISO,ptCode,ptTitle,pt3ISO,ptCode2,ptTitle2,pt3ISO2,cstCode,cstDesc,motCode,motDesc,cmdCode,cmdDescE,qtCode,qtDesc,qtAltCode,qtAltDesc,TradeQuantity,AltQuantity,NetWeight,GrossWeight,TradeValue,CIFValue,FOBValue,estCode
H4,2017,2017,2017,6,1,1,Import,120,b'Cameroon',CMR,364,b'Iran',IRN,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,112,,112.0,,4324,,,0
H4,2017,2017,2017,6,1,1,Import,120,b'Cameroon',CMR,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,0,,0.0,,29,,,0
H4,2017,2017,2017,6,1,1,Import,132,b'Cabo Verde',CPV,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,72,,72.0,,2326,,,0
H4,2017,2017,2017,6,1,1,Import,178,b'Congo',COG,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,880,,880.0,,20090,,,0
H4,2017,2017,2017,6,1,1,Import,231,b'Ethiopia',ETH,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,19,,19.0,,174,,,0
H4,2017,2017,2017,6,1,1,Import,268,b'Georgia',GEO,372,b'Ireland',IRL,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,1,,1.0,,6,,,0
H4,2017,2017,2017,6,1,1,Import,268,b'Georgia',GEO,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,251,,251.0,,18479,,,0
H4,2017,2017,2017,6,1,1,Import,288,b'Ghana',GHA,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,64,,64.0,,384,,,0
H4,2017,2017,2017,6,1,1,Import,384,"b""Cote d'Ivoire""",CIV,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,321,,321.0,,7592,,,0
H4,2017,2017,2017,6,1,1,Import,388,b'Jamaica',JAM,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,1057,,1057.0,,3373,,,0
H4,2017,2017,2017,6,1,1,Import,404,b'Kenya',KEN,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,1,,1.0,,103,,,0
H4,2017,2017,2017,6,1,1,Import,484,b'Mexico',MEX,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",1,No Quantity,,,0,,,,4840,,,0
H4,2017,2017,2017,6,1,1,Import,498,b'Rep. of Moldova',MDA,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,37,,37.0,,1299,,,6
H4,2017,2017,2017,6,1,1,Import,508,b'Mozambique',MOZ,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,80,,80.0,,53,,,0
H4,2017,2017,2017,6,1,1,Import,524,b'Nepal',NPL,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,1,,1.0,,51,,,6
H4,2017,2017,2017,6,1,1,Import,566,b'Nigeria',NGA,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,42,,42.0,,1471,,,6
H4,2017,2017,2017,6,1,1,Import,608,b'Philippines',PHL,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,543,,543.0,,7701,,,0
H4,2017,2017,2017,6,1,1,Import,634,b'Qatar',QAT,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,772,,772.0,,30242,,,0
H4,2017,2017,2017,6,1,1,Import,682,b'Saudi Arabia',SAU,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,665,,665.0,,36429,,,0
H4,2017,2017,2017,6,1,1,Import,686,b'Senegal',SEN,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,73,,73.0,,864,,,0
H4,2017,2017,2017,6,1,1,Import,702,b'Singapore',SGP,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,1381,,1381.0,,47936,,,6
H4,2017,2017,2017,6,1,1,Import,784,b'United Arab Emirates',ARE,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,1556,,1556.0,,72136,,,0
H4,2017,2017,2017,6,1,1,Import,788,b'Tunisia',TUN,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,745,,745.0,,28906,,,0
H4,2017,2017,2017,6,1,1,Import,804,b'Ukraine',UKR,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,2,,2.0,,7,,,0
H4,2017,2017,2017,6,1,1,Import,818,b'Egypt',EGY,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,201,,201.0,,16762,,,0
H4,2017,2017,2017,6,1,1,Import,860,b'Uzbekistan',UZB,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens and mitts (not knitted or crocheted)",8,Weight in kilograms,,,5,,5.0,,11,,,0
H3,2017,2017,2017,6,1,1,Import,670,b'Saint Vincent and the Grenadines',VCT,372,b'Ireland',IRL,,,,,,,,392620,"Articles of apparel & clothing accessories (incl. gloves, mittens & mitts), of plastics & other materials of 39.01-39.14",8,Weight in kilograms,,,2,,2.0,,14,,,0
H3,2017,2017,2017,6,1,1,Import,690,b'Seychelles',SYC,381,b'Italy',ITA,,,,,,,,392620,"Articles of apparel & clothing accessories (incl. gloves, mittens & mitts), of plastics & other materials of 39.01-39.14",8,Weight in kilograms,,,16,,16.0,,49,,,0
H3,2017,2017,2017,6,1,1,Import,694,b'Sierra Leone',SLE,364,b'Iran',IRN,,,,,,,,392620,"Articles of apparel & clothing accessories (incl. gloves, mittens & mitts), of plastics & other materials of 39.01-39.14",8,Weight in kilograms,,,815,,815.0,,622,,,0
H3,2017,2017,2017,6,1,1,Import,694,b'Sierra Leone',SLE,381,b'Italy',ITA,,,,,,,,392620,"Articles of apparel & clothing accessories (incl. gloves, mittens & mitts), of plastics & other materials of 39.01-39.14",8,Weight in kilograms,,,1518,,1518.0,,1567,,,0
H3,2017,2017,2017,6,1,1,Import,694,b'Sierra Leone',SLE,381,b'Italy',ITA,,,,,,,,401511,Surgical gloves of vulcanised rubber,8,Weight in kilograms,,,6659,,6659.0,,67585,,,0
H3,2017,2017,2017,6,1,1,Import,328,b'Guyana',GUY,381,b'Italy',ITA,,,,,,,,401519,"Gloves (excl. surgical), mittens & mitts, for all purposes, of vulcanised rubber other than hard rubber",8,Weight in kilograms,,,1,,1.0,,366,,,0
H3,2017,2017,2017,6,1,1,Import,670,b'Saint Vincent and the Grenadines',VCT,372,b'Ireland',IRL,,,,,,,,401519,"Gloves (excl. surgical), mittens & mitts, for all purposes, of vulcanised rubber other than hard rubber",8,Weight in kilograms,,,1,,1.0,,10,,,0
H3,2017,2017,2017,6,1,1,Import,670,b'Saint Vincent and the Grenadines',VCT,381,b'Italy',ITA,,,,,,,,401519,"Gloves (excl. surgical), mittens & mitts, for all purposes, of vulcanised rubber other than hard rubber",8,Weight in kilograms,,,43,,43.0,,492,,,0
H3,2017,2017,2017,6,1,1,Import,690,b'Seychelles',SYC,376,b'Israel',ISR,,,,,,,,401519,"Gloves (excl. surgical), mittens & mitts, for all purposes, of vulcanised rubber other than hard rubber",8,Weight in kilograms,,,10,,10.0,,903,,,0
H3,2017,2017,2017,6,1,1,Import,690,b'Seychelles',SYC,381,b'Italy',ITA,,,,,,,,401519,"Gloves (excl. surgical), mittens & mitts, for all purposes, of vulcanised rubber other than hard rubber",8,Weight in kilograms,,,1370,,1370.0,,4399,,,0
H3,2017,2017,2017,6,1,1,Import,690,b'Seychelles',SYC,381,b'Italy',ITA,,,,,,,,611610,"Gloves, mittens & mitts, knitted/crocheted, impregnated/coated/covered with plastics/rubber",8,Weight in kilograms,,,8,,8.0,,41,,,0
H3,2017,2017,2017,6,1,1,Import,28,b'Antigua and Barbuda',ATG,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens & mitts (excl. knitted/crocheted)",8,Weight in kilograms,,,7,,7.0,,69,,,0
H3,2017,2017,2017,6,1,1,Import,670,b'Saint Vincent and the Grenadines',VCT,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens & mitts (excl. knitted/crocheted)",8,Weight in kilograms,,,30,,30.0,,949,,,0
H3,2017,2017,2017,6,1,1,Import,690,b'Seychelles',SYC,381,b'Italy',ITA,,,,,,,,621600,"Gloves, mittens & mitts (excl. knitted/crocheted)",8,Weight in kilograms,,,16,,16.0,,448,,,0
H2,2017,2017,2017,6,1,1,Import,52,b'Barbados',BRB,376,b'Israel',ISR,,,,,,,,392620,"Articles of apparel & clothing accessories (incl. gloves, mittens & mitts), ...",8,Weight in kilograms,,,653,,653.0,,108,,,0
H2,2017,2017,2017,6,1,1,Import,52,b'Barbados',BRB,381,b'Italy',ITA,,,,,,,,392620,"Articles of apparel & clothing accessories (incl. gloves, mittens & mitts), ...",8,Weight in kilograms,,,19,,19.0,,450,,,0
H5,2017,2017,2017,6,1,1,Import,12,b'Algeria',DZA,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2,,2.0,,19,,,6
H5,2017,2017,2017,6,1,1,Import,36,b'Australia',AUS,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,665,,665.0,,6827,,,6
H5,2017,2017,2017,6,1,1,Import,40,b'Austria',AUT,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,254,,254.0,,10409,,,0
H5,2017,2017,2017,6,1,1,Import,40,b'Austria',AUT,400,b'Jordan',JOR,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2,,2.0,,40,,,0
H5,2017,2017,2017,6,1,1,Import,48,b'Bahrain',BHR,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,31,,31.0,,4057,,,0
H5,2017,2017,2017,6,1,1,Import,56,b'Belgium',BEL,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,150,,150.0,,2165,,,0
H5,2017,2017,2017,6,1,1,Import,70,b'Bosnia Herzegovina',BIH,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,11,,11.0,,1145,,,0
H5,2017,2017,2017,6,1,1,Import,76,b'Brazil',BRA,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,204,,204.0,,13048,,,0
H5,2017,2017,2017,6,1,1,Import,96,b'Brunei Darussalam',BRN,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,42,,42.0,,793,,,0
H5,2017,2017,2017,6,1,1,Import,104,b'Myanmar',MMR,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,56381,,56381.0,,155369,,,6
H5,2017,2017,2017,6,1,1,Import,112,b'Belarus',BLR,398,b'Kazakhstan',KAZ,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,506,,506.0,,12500,,,0
H5,2017,2017,2017,6,1,1,Import,116,b'Cambodia',KHM,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1880,,1880.0,,19290,,,6
H5,2017,2017,2017,6,1,1,Import,124,b'Canada',CAN,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",1,No Quantity,,,0,,,,48827,,,0
H5,2017,2017,2017,6,1,1,Import,144,b'Sri Lanka',LKA,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2377,,2377.0,,148711,,,0
H5,2017,2017,2017,6,1,1,Import,144,b'Sri Lanka',LKA,400,b'Jordan',JOR,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,19,,19.0,,244,,,0
H5,2017,2017,2017,6,1,1,Import,152,b'Chile',CHL,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2518,,2518.0,,43983,,,6
H5,2017,2017,2017,6,1,1,Import,156,b'China',CHN,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,163686,,163686.0,,4968529,,,6
H5,2017,2017,2017,6,1,1,Import,188,b'Costa Rica',CRI,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,3,,3.0,,50,,,0
H5,2017,2017,2017,6,1,1,Import,191,b'Croatia',HRV,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,0,,,,92,,,6
H5,2017,2017,2017,6,1,1,Import,196,b'Cyprus',CYP,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,18,,18.0,,278,,,0
H5,2017,2017,2017,6,1,1,Import,203,b'Czechia',CZE,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,9,,9.0,,1262,,,0
H5,2017,2017,2017,6,1,1,Import,208,b'Denmark',DNK,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,245,,245.0,,1899,,,0
H5,2017,2017,2017,6,1,1,Import,233,b'Estonia',EST,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,8,,8.0,,1612,,,0
H5,2017,2017,2017,6,1,1,Import,246,b'Finland',FIN,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,11,,11.0,,4681,,,6
H5,2017,2017,2017,6,1,1,Import,251,b'France',FRA,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1949,,1949.0,,56495,,,6
H5,2017,2017,2017,6,1,1,Import,276,b'Germany',DEU,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,7158,,7158.0,,219696,,,0
H5,2017,2017,2017,6,1,1,Import,340,b'Honduras',HND,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,68,,68.0,,1326,,,0
H5,2017,2017,2017,6,1,1,Import,340,b'Honduras',HND,398,b'Kazakhstan',KAZ,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2,,2.0,,25,,,0
H5,2017,2017,2017,6,1,1,Import,344,"b'China, Hong Kong SAR'",HKG,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,72038,,72038.0,,654036,,,6
H5,2017,2017,2017,6,1,1,Import,348,b'Hungary',HUN,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,241,,241.0,,13316,,,0
H5,2017,2017,2017,6,1,1,Import,352,b'Iceland',ISL,400,b'Jordan',JOR,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1,,1.0,,96,,,0
H5,2017,2017,2017,6,1,1,Import,360,b'Indonesia',IDN,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,77615,,77615.0,,1961373,,,0
H5,2017,2017,2017,6,1,1,Import,372,b'Ireland',IRL,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,18,,18.0,,4632,,,0
H5,2017,2017,2017,6,1,1,Import,381,b'Italy',ITA,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,594,,594.0,,25898,,,0
H5,2017,2017,2017,6,1,1,Import,398,b'Kazakhstan',KAZ,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,64,,64.0,,327,,,0
H5,2017,2017,2017,6,1,1,Import,410,b'Rep. of Korea',KOR,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,11224,,11224.0,,259542,,,0
H5,2017,2017,2017,6,1,1,Import,414,b'Kuwait',KWT,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,16,,16.0,,2225,,,0
H5,2017,2017,2017,6,1,1,Import,414,b'Kuwait',KWT,398,b'Kazakhstan',KAZ,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,2,,2.0,,181,,,0
H5,2017,2017,2017,6,1,1,Import,417,b'Kyrgyzstan',KGZ,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,123,,123.0,,469,,,0
H5,2017,2017,2017,6,1,1,Import,417,b'Kyrgyzstan',KGZ,398,b'Kazakhstan',KAZ,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,58,,58.0,,148,,,0
H5,2017,2017,2017,6,1,1,Import,422,b'Lebanon',LBN,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,10,,10.0,,152,,,0
H5,2017,2017,2017,6,1,1,Import,428,b'Latvia',LVA,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,13,,13.0,,4149,,,6
H5,2017,2017,2017,6,1,1,Import,458,b'Malaysia',MYS,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,11112,,11112.0,,230712,,,0
H5,2017,2017,2017,6,1,1,Import,490,"b'Other Asia, nes'",,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,19426,,19426.0,,358739,,,0
H5,2017,2017,2017,6,1,1,Import,496,b'Mongolia',MNG,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,908,,908.0,,9769,,,0
H5,2017,2017,2017,6,1,1,Import,499,b'Montenegro',MNE,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1,,1.0,,17,,,0
H5,2017,2017,2017,6,1,1,Import,504,b'Morocco',MAR,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,40,,40.0,,941,,,0
H5,2017,2017,2017,6,1,1,Import,504,b'Morocco',MAR,400,b'Jordan',JOR,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,10,,10.0,,46,,,0
H5,2017,2017,2017,6,1,1,Import,528,b'Netherlands',NLD,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,9480,,9480.0,,178785,,,0
H5,2017,2017,2017,6,1,1,Import,554,b'New Zealand',NZL,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1326,,1326.0,,12046,,,6
H5,2017,2017,2017,6,1,1,Import,554,b'New Zealand',NZL,404,b'Kenya',KEN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,118,,118.0,,1078,,,6
H5,2017,2017,2017,6,1,1,Import,558,b'Nicaragua',NIC,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,225,,225.0,,1959,,,0
H5,2017,2017,2017,6,1,1,Import,579,b'Norway',NOR,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,19,,19.0,,665,,,0
H5,2017,2017,2017,6,1,1,Import,586,b'Pakistan',PAK,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,235,,235.0,,2137,,,6
H5,2017,2017,2017,6,1,1,Import,604,b'Peru',PER,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,32,,32.0,,413,,,0
H5,2017,2017,2017,6,1,1,Import,616,b'Poland',POL,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,530,,530.0,,15641,,,0
H5,2017,2017,2017,6,1,1,Import,642,b'Romania',ROU,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,1,,1.0,,756,,,0
H5,2017,2017,2017,6,1,1,Import,643,b'Russian Federation',RUS,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,4339,,4339.0,,24587,,,0
H5,2017,2017,2017,6,1,1,Import,643,b'Russian Federation',RUS,398,b'Kazakhstan',KAZ,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,733344,,733344.0,,867208,,,0
H5,2017,2017,2017,6,1,1,Import,688,b'Serbia',SRB,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,22,,22.0,,278,,,6
H5,2017,2017,2017,6,1,1,Import,699,b'India',IND,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,6948,,6948.0,,86946,,,0
H5,2017,2017,2017,6,1,1,Import,703,b'Slovakia',SVK,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,17,,17.0,,472,,,0
H5,2017,2017,2017,6,1,1,Import,705,b'Slovenia',SVN,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,6,,6.0,,159,,,0
H5,2017,2017,2017,6,1,1,Import,710,b'South Africa',ZAF,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,64,,64.0,,2482,,,0
H5,2017,2017,2017,6,1,1,Import,724,b'Spain',ESP,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,593,,593.0,,21293,,,0
H5,2017,2017,2017,6,1,1,Import,748,b'Eswatini',SWZ,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,3,,3.0,,86,,,0
H5,2017,2017,2017,6,1,1,Import,752,b'Sweden',SWE,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,617,,617.0,,3164,,,6
H5,2017,2017,2017,6,1,1,Import,757,b'Switzerland',CHE,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,376,,376.0,,17052,,,0
H5,2017,2017,2017,6,1,1,Import,757,b'Switzerland',CHE,400,b'Jordan',JOR,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,4,,4.0,,43,,,6
H5,2017,2017,2017,6,1,1,Import,764,b'Thailand',THA,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,113224,,113224.0,,1036330,,,6
H5,2017,2017,2017,6,1,1,Import,792,b'Turkey',TUR,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,378,,378.0,,38142,,,0
H5,2017,2017,2017,6,1,1,Import,807,b'North Macedonia',MKD,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,28,,28.0,,1370,,,6
H5,2017,2017,2017,6,1,1,Import,826,b'United Kingdom',GBR,392,b'Japan',JPN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,416,,416.0,,23543,,,0
H5,2017,2017,2017,6,1,1,Import,834,b'United Rep. of Tanzania',TZA,404,b'Kenya',KEN,,,,,,,,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",8,Weight in kilograms,,,338,,338.0,,2113,,,0
